"year","month","week","spp_1","spp_2","spp_3","spp_4"
25,"1","1",0.000310387025538418,0.956028467182294,0.0227448496316331,0.0209162961605343
25,"1","2",0.000432596935018395,0.966845238035954,0.0152265269514904,0.0174956380775371
25,"1","3",0.000439081734907625,0.969378638560864,0.0114954770557424,0.0186868026484855
25,"1","4",0.000398878650183739,0.971262863514659,0.00971648911043226,0.0186217687247253
25,"1","5",0.000418481058279789,0.971220789010427,0.00916337458456007,0.0191973553467329
25,"10","40",0.000391861201815241,0.949068546291636,0.0305991647464009,0.0199404277601475
25,"10","41",0.000407440829265168,0.949519095254038,0.0303177106989625,0.0197557532177348
25,"10","42",0.000370830815853576,0.950646750941605,0.0296440426254145,0.0193383756171273
25,"10","43",0.000381722578621647,0.950968081752851,0.0294921547592569,0.0191580409092702
25,"10","44",0.000408404195999445,0.950920095520293,0.02962860264825,0.0190428976354577
25,"11","44",0.000328612958678603,0.952105356704473,0.0287822970862263,0.018783733250622
25,"11","45",0.000320131304094797,0.952299559577382,0.0288120764072287,0.0185682327112944
25,"11","46",0.000329655781532385,0.952393193506499,0.0287655012768128,0.018511649435156
25,"11","47",0.000316438042836255,0.952653000429896,0.0286435513266698,0.0183870102005978
25,"11","48",0.000308582092808046,0.952807787362148,0.0285949456723326,0.0182886848727115
25,"12","48",0.000319222286144894,0.952701311412072,0.0285490615283846,0.0184304047733988
25,"12","49",0.000339098087773342,0.952321210002657,0.0288938452252106,0.018445846684359
25,"12","50",0.000336994895678267,0.952230467646121,0.0289882681841332,0.0184442692740675
25,"12","51",0.000322657108854965,0.952353322535145,0.0289277020013283,0.0183963183546714
25,"12","52",0.000305049911292677,0.952516162370197,0.0288452024009122,0.0183335853175986
25,"2","5",0.00056935630091237,0.965280221563167,0.00712730726226869,0.0270231148736517
25,"2","6",0.000549950673693738,0.964253705339929,0.00695289021135613,0.0282434537750208
25,"2","7",0.000583542068246951,0.964101542322784,0.00701184111754997,0.0283030744914194
25,"2","8",0.000554433873361588,0.964056603568898,0.00704342814697281,0.0283455344107673
25,"2","9",0.00060495105817825,0.96359473092043,0.00748424239293414,0.028316075628458
25,"3","10",0.000563730512233189,0.962727644102747,0.00787308782088694,0.0288355375641328
25,"3","11",0.00058608222620678,0.960353040127639,0.00858817957292296,0.0304726980732315
25,"3","12",0.000687448992012499,0.958382562759829,0.00941789475616324,0.031512093491995
25,"3","13",0.000686895178573099,0.955613884500125,0.0102588188623129,0.0334404014589893
25,"3","14",0.000631313180234,0.952271860523161,0.00850415867498408,0.0385926676216214
25,"3","9",0.00049119568891299,0.963162769812258,0.00691912765064445,0.0294269068481846
25,"4","14",0.00061232350321667,0.956805185179742,0.0125361405824262,0.0300463507346156
25,"4","15",0.000675005704089715,0.95501658098667,0.0124464368926411,0.0318619764165996
25,"4","16",0.000900556273276694,0.947447139586605,0.0197766528596692,0.0318756512804489
25,"4","17",0.000801590824352688,0.934892983785546,0.0404899555001659,0.0238154698899355
25,"4","18",0.000760830864175855,0.929478237377994,0.0461493096215286,0.023611622136301
25,"5","18",0.000671279729100201,0.921859681280839,0.0524475515451423,0.0250214874449187
25,"5","19",0.000539636938263649,0.924072748142142,0.0529833688202795,0.0224042460993144
25,"5","20",0.000565309748912451,0.920745332956821,0.0532490659862846,0.0254402913079816
25,"5","21",0.000508175359982822,0.922727235032502,0.049468121894514,0.027296467713001
25,"5","22",0.000630644227893462,0.922552234203024,0.0452530202959067,0.0315641012731757
25,"6","22",0.000372396282014052,0.926739918375335,0.0485746479228032,0.0243130374198478
25,"6","23",0.000396370992466047,0.927720279523633,0.0474853640849829,0.0243979853989177
25,"6","24",0.000400807629485135,0.928719112694053,0.0464579450532277,0.0244221346232338
